0.1265231925, -0.0423065799
-0.0418048886, -0.1021151577
-0.1514955513, 0.2569150972
0.0670564476, 0.0600069917
0.1466986762, -0.1215781698
-0.0535080832, -0.0818303066
-0.0621321946, 0.0592549082
0.2175759028, -0.0770842166
0.1548665891, -0.0855459866
-0.0822530913, 0.0849422927
-0.0850181216, -0.0723383776
-0.0028422624, 0.0094896951
-0.1292252669, -0.1163165928
0.0844929468, 0.0409329272
0.0693556706, -0.3003993133
-0.1467389366, 0.0887299838
-0.1621539463, 0.1048632932
0.0752541970, 0.1681961590
-0.0931249271, -0.0554935305
-0.0343970011, 0.0523382534
0.1002769795, -0.0838314694
0.0846824014, 0.0651751229
-0.0797900080, -0.1068957490
0.1761272973, 0.1362771817
0.0232505982, 0.0465643697
0.1047549531, -0.0268433325
-0.1557006038, 0.0211054267
-0.0914378395, 0.0312206137
-0.0457832207, 0.0797267090
-0.0482610888, -0.0418805854
-0.0317395302, 0.0467601959
-0.1943718779, 0.0007167717
0.0975617186, -0.0251771320
-0.0738435386, 0.0247103792
0.0733857404, -0.1046311482
-0.0718976434, 0.1048833792
-0.2472977769, -0.1168396746
-0.1771551646, 0.0094652067
0.1293159073, -0.0434924278
0.0669652651, 0.0100514175
-0.1765621188, 0.3273718773
-0.0649744754, -0.1040529005
-0.3029873181, 0.0805307976
-0.0655293976, 0.0073569870
0.0952383509, -0.3515834735
0.0576426761, -0.0115294758
-0.0295407574, -0.1182608840
0.1143183582, 0.0294259898
0.1233049699, -0.0073343024
-0.2140981438, 0.0835796513
0.0984627729, 0.0858751675
-0.1343339486, 0.0356455797
0.0278862163, -0.1100526985
0.0411173397, -0.2004625600
-0.1454107576, 0.0119248864
-0.0572623274, 0.0110186531
0.0149545390, 0.1432617968
-0.1213223375, -0.0908022089
-0.0518022563, -0.2248521799
-0.0251272812, -0.0754488662
0.0831918451, -0.1189163330
-0.0348252545, 0.0144329470
0.0146151454, -0.0851758670
0.0872484859, 0.1121472247
0.0121244661, 0.1551732413
-0.0519304131, -0.0239267964
0.1141558166, -0.0061756558
-0.1618684665, -0.0272091536
0.0572596644, 0.0814919070
0.1424068983, 0.0368472915
-0.0377098650, 0.0344794348
-0.2995278398, 0.0534684580
-0.1244600369, -0.0449080463
0.1167888310, -0.1013535389
0.1414337233, 0.0834587685
-0.2335646820, 0.1067538590
-0.2273426767, 0.0905361025
0.0566851970, 0.2759059986
-0.1103415521, -0.2062401812
0.0423637930, 0.0115094349
-0.1129365388, 0.1660579378
-0.1794059858, 0.0696451423
-0.0019025196, 0.2211236950
-0.1372723271, -0.1261871742
-0.2370709634, -0.0586250278
-0.2510467738, -0.0130450044
-0.1016305377, -0.1412887764
-0.0943434149, 0.0660486571
-0.0962594138, -0.0313164590
0.0962661549, -0.0328759533
0.0591692400, 0.0481958216
-0.1473009122, -0.1140646538
-0.0880463546, -0.0267276755
0.0367608542, -0.0288682405
-0.0277743580, -0.0306749293
-0.1770160190, 0.1044823576
-0.0814970850, 0.0182849674
-0.0935948925, -0.1974877769
-0.1277324679, 0.0061647715
-0.0538268006, -0.2013034216
0.0840307450, -0.0136086987
-0.1675822114, 0.0111674091
0.0634898596, 0.1397551433
0.0692976580, 0.0163804474
-0.1888021634, -0.1096078995
0.1659178844, 0.0691499929
-0.1134606484, 0.0354321311
-0.0232589769, -0.1462323385
-0.0846391952, 0.0256877834
0.1445229190, 0.1972652625
-0.0883328507, 0.0033535426
-0.1612278958, 0.1689227069
-0.1038501273, 0.0437888716
-0.0102486610, -0.1422061180
0.1242072939, -0.0428662536
-0.0280828762, -0.1054047548
0.0300326716, -0.1047621528
-0.0164462486, 0.0326423453
0.2123785301, 0.1398794265
0.0156283522, -0.0526066906
-0.0532921771, -0.0154443384
-0.0153931071, 0.0031108613
0.0843636303, -0.0279659890
0.1601781676, 0.0169850969
0.0481852481, 0.1196027028
0.0019524118, -0.1551026201
-0.1273357493, -0.0600127084
-0.1895548870, 0.0519940645
0.0692210748, 0.2712831579
-0.0615521490, -0.0270458771
0.1485878922, -0.0213734778
0.1589673963, -0.0521981404
-0.1025286867, -0.0207288573
-0.0622165136, -0.0879792532
-0.0048684119, -0.0316108810
-0.0409361764, 0.0575808290
0.0196876664, -0.0349449415
-0.0008391969, 0.0835894891
-0.2120292118, -0.2338617245
-0.1330386274, -0.1304013310
-0.0260511517, 0.0936594155
0.1727803414, 0.0176876649
0.1068327136, 0.2155706774
-0.0467844428, -0.2676032692
0.0328543318, -0.0024594939
0.0212091149, -0.1000843929
-0.0310467415, 0.0503873087
-0.0396494663, 0.0274739879
0.0407840646, 0.0247409479
-0.0589073092, -0.0368771697
0.0348542071, -0.0099653840
0.1649084121, -0.0756984333
0.0671274512, -0.1134065533
-0.0746179659, 0.0753193714
0.0475683069, 0.1603543911
0.0214937886, 0.0921709961
0.0761027437, 0.1537705624
0.0812705172, -0.2065394662
-0.0174699875, 0.0821946008
0.1366341260, 0.0123953346
0.1269031272, -0.0621364894
-0.0032717769, -0.1523401137
0.0649885254, 0.0369930406
-0.1357858891, 0.0036458555
-0.1529618668, -0.0815767209
0.1288526992, 0.1740429664
0.1780174231, 0.0345138950
-0.1088490621, -0.0477378781
-0.1320146740, 0.2209985395
-0.0294230174, 0.1074546585
-0.0607488532, 0.0456181102
-0.1616852340, 0.0542577276
-0.0554100627, -0.2406352826
-0.1858847656, -0.0009370862
0.0297969600, -0.0201680937
-0.0882736779, 0.0302102750
0.1917479744, -0.0258347525
0.0262109071, 0.1229567489
0.1469850119, -0.0066399730
0.1721242585, 0.1557032079
-0.1244659937, -0.0553529767
-0.0840020693, 0.0366109303
0.0783574758, 0.0771605862
0.0725536196, -0.1221413048
-0.0953458683, -0.2525904552
0.1381269411, -0.0576864461
0.2328774224, 0.2217851952
