-0.0430199073, 0.1027299041
-0.0394522036, -0.0497705345
0.0172730043, -0.0146836818
-0.1000353171, 0.1096470415
0.0340703960, -0.0685183504
-0.0739083312, 0.1536062655
-0.0571735438, 0.0177490437
0.0070502790, -0.1289304613
-0.0734506574, -0.1975847545
0.0785017299, 0.0870620459
0.0064385308, 0.1317838227
-0.0253041593, 0.0212699111
0.0215410546, 0.0055386983
-0.0093455899, -0.0189196012
-0.0813193882, -0.0251951208
-0.0453136028, -0.0100207948
-0.0112313377, -0.0008810456
0.0009739381, 0.0882441235
-0.0664869594, 0.1179204667
-0.0402727729, -0.0505283558
0.0151957504, 0.0303946586
-0.0445907631, 0.0176989966
-0.1048537665, 0.0307287016
-0.1021207274, -0.1281971622
0.0484894858, -0.0427209337
0.0840922947, 0.0263268012
0.0320630304, -0.0443065313
0.0776615467, -0.0430777243
-0.0802760065, 0.0118798672
0.0645362157, -0.0050509409
-0.0959285125, 0.1333809291
-0.0306600183, -0.0480726779
0.0482472688, -0.0397960562
0.0964479553, 0.0421703290
-0.0346363185, -0.0513877274
-0.0713946956, 0.0168339029
-0.0837267352, -0.0442742019
-0.0159398866, 0.1125998763
-0.0113874302, 0.0812784294
-0.0241514145, -0.0556139321
-0.0053798699, -0.0588397465
-0.0447006928, 0.1065646217
0.0489596105, -0.0603541252
-0.0813768337, 0.0472182686
0.0256405899, -0.0203749887
-0.0081102254, -0.0940401156
-0.0143007325, -0.0080048455
-0.0580353310, 0.0011527280
-0.0285782373, 0.0080806386
0.0016934879, 0.0293153960
0.0021357119, -0.0271735535
0.0610005377, -0.0237938197
-0.0333112324, -0.1005937195
-0.1401224114, -0.0060767492
-0.0511222464, -0.0047232409
-0.1192149858, -0.0427683484
-0.0693142007, 0.0185574924
-0.0171650469, 0.0152390465
-0.0365532951, -0.0285349912
0.0891576460, 0.0237729269
-0.0329937418, 0.0041063630
0.0351060945, -0.0069595954
0.0324553228, 0.0844372602
-0.0402256726, -0.0307372146
-0.1144897369, -0.0377775712
-0.0679087953, -0.0773713933
0.0490339263, -0.0248741153
0.0145080744, 0.0975783084
0.0417350952, 0.0395833478
-0.0197605601, -0.0516029746
0.1199664714, -0.0577756822
-0.0899702385, -0.0353497393
0.0802996594, -0.0012532505
-0.0250780531, 0.0119086520
-0.0581037343, 0.0753341341
0.0368449036, -0.0541411246
0.0650192628, -0.0176694512
-0.0533850382, 0.0130195497
0.0956577924, -0.0794703266
-0.0402119991, 0.0063122574
-0.0720191629, 0.0519507134
-0.1475173048, 0.0406099046
-0.0578979521, 0.0457242380
0.0337060766, -0.1368527345
0.0104138029, -0.0115236678
-0.0193935532, 0.0638884647
-0.0066796478, -0.0391540901
0.0674538180, -0.0174417342
0.0340400673, 0.0766897910
